Accession,PerGeneGenotype,PerGeneSubtype,PerGeneClosestSubtypeAlignedNT,FullSeqGenotype,FullSeqSubtype,FullSeqClosestSubtypeAlignedNT,CometPerGeneGenotype,CometPerGeneSubtype,CometFullSeqGenotype,CometFullSeqSubtype,GenBankGenotype,GenBankSubtype
KT872409,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872411,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872412,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872413,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872414,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872415,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872416,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872417,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872418,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872419,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872420,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872421,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872422,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872423,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872424,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872425,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872426,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872429,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872432,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872434,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872435,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872436,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872438,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872439,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872440,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872441,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872444,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872449,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872452,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872453,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872455,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872456,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872457,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872458,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872459,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872461,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872463,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872464,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872465,1,1a,1773,1,1a,1773,1,1a,1,1a,1,1a
KT872467,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872468,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872469,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872472,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872473,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872474,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872476,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872479,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872480,1,1a,1758,1,1a,1772,1,1a,1,1a,1,1a
KT872483,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872484,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872485,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872486,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872487,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872488,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872490,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872492,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872496,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872498,1,1b,1774,1,1b,1774,1,1b,1,1b,1,1b
KT872499,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872500,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872501,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872502,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872503,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872504,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872506,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872507,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872510,1,1b,1769,1,1b,1769,1,1b,1,1b,1,1b
KT872513,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872514,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872515,1,1b,1768,1,1b,1768,1,1b,1,1b,1,1b
KT872516,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872517,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872518,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872519,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872521,1,1b,1775,1,1b,1775,1,1b,1,1b,1,1b
KT872522,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872525,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872526,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872527,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872528,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872529,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872530,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872531,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872532,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872533,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872534,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872535,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872536,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872538,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872539,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872540,1,1b,1775,1,1b,1775,1,1b,1,1b,1,1b
KT872542,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872543,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872545,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872546,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872548,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872549,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872552,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872554,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872555,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872556,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872557,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872560,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872561,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872562,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872563,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872565,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872566,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872567,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872571,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872572,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872573,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872574,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872575,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872577,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872578,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872580,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872583,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872584,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872585,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872586,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872590,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872591,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872592,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872593,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872594,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872595,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872599,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872601,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872602,1,1a,1758,1,1a,1772,1,1a,1,1a,1,1a
KT872603,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872604,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872605,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872606,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872608,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872609,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872610,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872613,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872614,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872615,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872616,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872617,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872618,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872623,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872624,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872625,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872626,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872629,1,1b,1774,1,1b,1774,1,1b,1,1b,1,1b
KT872631,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872632,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872633,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872634,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872635,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872639,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872641,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872642,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872644,1,1a,1773,1,1a,1773,1,1a,1,1a,1,1a
KT872645,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872646,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872648,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872651,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872652,1,1b,1770,1,1b,1770,1,1b,1,1b,1,1b
KT872653,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872654,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872655,1,1a,1758,1,1a,1772,1,1a,1,1a,1,1a
KT872656,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872657,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872659,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872662,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872663,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872664,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872665,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872667,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872670,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872672,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872673,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872674,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872675,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872676,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872678,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872679,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872680,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872682,1,1a,1773,1,1a,1773,1,1a,1,1a,1,1a
KT872683,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872684,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872685,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872687,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872689,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872692,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872693,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872695,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872696,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872697,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872698,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872700,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872701,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872702,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872703,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872704,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872705,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872707,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872709,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872710,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872711,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872712,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872713,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872714,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872715,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872716,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872717,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872718,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872719,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872721,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872722,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872723,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872724,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872725,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872726,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872728,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872729,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872731,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872732,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872734,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872736,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872737,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872738,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872741,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872743,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872744,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872745,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872746,1,1b,1769,1,1b,1769,1,1b,1,1b,1,1b
KT872747,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872748,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872749,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872752,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872753,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872754,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872755,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872757,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872758,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872759,1,1b,1771,1,1b,1771,1,1b,1,1b,1,1b
KT872761,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872762,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872763,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872764,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872767,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872768,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872769,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872772,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872773,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872774,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872775,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872776,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872777,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872778,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872779,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872780,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872781,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872783,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872784,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872785,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872787,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872788,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872790,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872791,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872792,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872793,1,1a,1758,1,1a,1772,1,1a,1,1a,1,1a
KT872794,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872795,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872796,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872797,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872798,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872800,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872801,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872803,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872805,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872807,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872808,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872809,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872811,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872812,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872814,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872816,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872818,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872819,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872820,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872821,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872822,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872823,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872824,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872825,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872827,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872828,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872829,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872831,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872833,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872834,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872836,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872838,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872840,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872842,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872843,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872844,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872845,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872846,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872847,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872848,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872850,1,1a,1773,1,1a,1773,1,1a,1,1a,1,1a
KT872851,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872852,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872853,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872854,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872855,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872856,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872858,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872859,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872860,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872861,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872862,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872863,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872864,1,1b,1770,1,1b,1770,1,1b,1,1b,1,1b
KT872865,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872866,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872867,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872868,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872870,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872871,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872872,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872873,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872874,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872875,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872876,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872877,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872878,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872879,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872881,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872882,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872884,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872885,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872886,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872887,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872888,1,1b,1774,1,1b,1774,1,1b,1,1b,1,1b
KT872889,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872890,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872893,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872895,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872896,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872898,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872900,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872901,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872902,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872903,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872904,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872905,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872906,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872907,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872909,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872910,1,1a,1758,1,1a,1772,1,1a,1,1a,1,1a
KT872911,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872914,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872915,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872917,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872918,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872919,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872920,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872921,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872922,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872923,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872925,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872927,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872928,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872929,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872931,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872932,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872933,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872935,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872936,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872937,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872938,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872939,1,1a,1772,1,1a,1772,1,1a,1,1a,1,1a
KT872940,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872942,1,1b,1772,1,1b,1772,1,1b,1,1b,1,1b
KT872944,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
KT872947,1,1b,1773,1,1b,1773,1,1b,1,1b,1,1b
